"","report_id","AGENT","IS_LOCAL","EDU_LEVEL","MARRY_STATUS","SALARY","HAS_FUND","Y","gender","domicile","debt_amount","loantype1_cnt","loantype2_cnt","loantype3_cnt","guarantee1_cnt","guarantee2_cnt","query1","query2","query3","account1","account2","account3","balance_sum","institutions_cnt","used_amount_sum","ovd_yuqi_n1","ovd_yuqi_n2","ovd_yuqi_n3"
"6953",1861404,"APP","本地籍","专科及以下","已婚",3,0,0,"男","340825",7919,0,2,0,0,1,3,0,5,1,0,1,2458,3,5062,0,1,1
"6954",1863337,"missing","本地籍","本科","未婚",-1,0,0,"女","360731",108000,0,2,0,0,4,1,1,2,1,0,1,31817,6,7444,0,0,2
"6955",1863414,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","321284",134000,0,1,0,0,7,8,0,2,1,1,1,11000,10,48627,0,0,0
"6956",1863455,"missing","本地籍","本科","未婚",-1,0,0,"男","320921",571000,1,5,1,0,9,8,0,11,1,0,1,412839,11,100838,0,0,0
"6957",1864136,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","140423",28000,0,0,0,0,2,14,1,2,0,0,1,0,2,23909,0,0,2
"6958",1864187,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","130302",14400,0,0,0,0,3,4,0,3,0,0,1,0,2,10917,0,0,0
"6959",1864227,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","330521",96000,0,0,0,0,8,15,0,7,0,0,1,0,4,80702,0,0,15
"6960",1864230,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","410622",33117,0,5,0,0,1,1,0,4,1,0,1,12314,6,14471,0,0,1
"6961",1864425,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","350500",125187,0,4,0,0,8,8,1,11,1,0,1,18748,9,34876,0,0,0
"6962",1864612,"missing","非本地籍","本科","未婚",-1,0,0,"男","230306",619789,0,4,1,0,5,6,0,9,1,0,1,537764,8,19176,0,0,0
"6963",1864677,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","342426",11000,0,4,0,0,2,3,0,1,1,0,1,4750,3,5270,0,0,0
"6964",1865459,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","421127",32500,0,3,0,0,1,0,0,3,1,0,1,18734,4,7162,0,0,0
"6965",1865466,"APP","非本地籍","本科","未婚",3,1,0,"男","130802",30557,0,6,0,0,1,2,0,8,1,0,1,20420,5,2192,0,0,0
"6966",1865576,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","331022",16500,3,3,0,0,1,6,0,4,1,0,1,8707,4,3953,0,0,1
"6967",1866149,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","310109",96400,0,13,0,0,8,6,1,13,1,0,1,41155,15,50004,0,0,0
"6968",1866198,"APP","本地籍","专科及以下","未婚",2,1,1,"男","211382",17500,0,1,0,0,2,14,0,8,1,0,1,0,3,7435,0,0,1
"6969",1866842,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","350627",96300,0,3,0,0,5,7,0,13,1,0,1,17572,6,76343,0,0,1
"6970",1868154,"APP","本地籍","专科及以下","已婚",2,1,0,"男","420621",13000,0,3,0,0,5,15,0,17,1,0,1,5100,6,5995,0,0,1
"6971",1869345,"APP","本地籍","本科","未婚",4,0,0,"男","360203",129000,0,0,1,0,3,6,0,6,1,0,1,107322,4,10365,0,0,0
"6972",1869495,"wechat","本地籍","本科","已婚",7,0,0,"男","410423",38500,0,0,0,0,3,9,0,1,0,0,1,0,3,36128,0,0,1
"6973",1869707,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","410901",150000,0,2,1,0,5,6,0,6,1,0,1,112971,6,3521,0,0,0
"6974",1869799,"APP","非本地籍","专科及以下","未婚",2,0,0,"男","421222",27058,0,0,0,0,4,4,0,2,0,0,1,0,2,12231,0,0,0
"6975",1869847,"APP","非本地籍","专科及以下","已婚",7,0,0,"男","430527",87000,0,2,0,0,6,14,0,5,1,0,1,20308,7,62116,0,0,0
"6976",1869873,"missing","非本地籍","本科","已婚",-1,1,0,"男","340521",95724,4,6,0,0,4,11,1,21,1,1,1,28663,10,15154,0,0,1
"6977",1869875,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","350128",804839,0,10,1,0,4,5,0,3,1,0,1,700179,8,53154,0,13,2
"6978",1869934,"APP","本地籍","专科及以下","未婚",2,1,0,"男","310228",157688,0,6,0,0,5,9,0,4,1,0,1,69452,8,64409,0,0,0
"6979",1870052,"APP","本地籍","本科","已婚",3,1,0,"男","320401",109900,0,2,0,0,7,8,0,6,1,0,1,24000,7,15090,0,0,1
"6980",1870444,"wechat","非本地籍","专科及以下","已婚",3,0,0,"男","350521",78800,0,1,0,0,5,23,2,4,1,0,1,7280,5,51257,0,0,1
"6981",1870497,"missing","非本地籍","专科及以下","未婚",-1,0,0,"男","362322",39070,0,6,0,0,2,0,0,3,1,0,1,7310,3,22876,0,0,0
"6982",1871107,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","410523",107499,0,4,0,0,2,20,0,10,1,0,1,60645,6,13427,0,0,2
"6983",1871116,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","330902",36300,0,6,0,0,6,10,0,13,1,0,1,13959,9,4906,0,0,1
"6984",1871228,"APP","本地籍","本科","已婚",4,0,0,"女","410423",15000,0,0,0,0,1,2,0,2,0,0,1,0,1,12176,0,0,0
"6985",1871286,"APP","非本地籍","专科及以下","未婚",3,0,0,"女","370682",104500,0,5,0,0,9,12,0,4,1,0,1,5529,9,57115,0,0,1
"6986",1871484,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","350182",118499,0,1,0,0,13,21,0,8,1,0,1,2310,11,54406,0,0,0
"6987",1871801,"missing","本地籍","本科","已婚",-1,0,0,"男","230107",560686,0,15,0,0,10,3,0,9,1,0,1,195204,14,85833,0,0,0
"6988",1871849,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","330329",63000,1,0,0,0,4,5,0,3,1,0,1,50000,4,10271,0,0,2
"6989",1872475,"APP","本地籍","本科","已婚",2,1,0,"男","410224",109740,0,4,0,0,6,5,0,6,1,0,1,40041,8,30776,0,0,0
"6990",1872621,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","410224",57715,0,5,0,0,2,3,0,7,1,0,1,16141,6,14044,0,0,2
"6991",1873154,"others","本地籍","专科及以下","已婚",4,1,0,"女","320981",81400,1,1,0,0,7,8,0,2,1,0,1,8283,9,30610,0,0,0
"6992",1873188,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","220723",7000,0,2,0,0,1,5,0,7,1,0,1,3489,3,2112,0,2,2
"6993",1873421,"missing","本地籍","本科","已婚",-1,0,0,"男","320811",358986,0,1,1,0,11,22,0,9,1,1,1,72160,11,108105,0,0,3
"6994",1873457,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","370302",154800,0,2,0,0,14,2,0,2,1,0,1,12375,9,102009,0,0,4
"6995",1874319,"others","非本地籍","专科及以下","已婚",7,1,0,"男","342921",331000,1,0,0,0,8,7,0,6,1,1,1,114513,7,171238,0,0,2
"6996",1874586,"wechat","非本地籍","专科及以下","已婚",2,0,0,"男","430424",7000,0,0,0,0,1,1,0,0,0,0,1,0,1,5103,0,0,1
"6997",1875307,"missing","本地籍","本科","已婚",-1,0,0,"男","430104",28800,0,0,0,0,5,1,0,3,0,0,1,0,2,28490,0,0,2
"6998",1875364,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","360702",60002,0,1,0,0,6,8,0,3,1,0,1,3000,7,48224,0,0,1
"6999",1875374,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","230704",213000,0,1,0,0,4,1,0,5,1,0,1,146538,2,17067,0,1,2
"7000",1875461,"wechat","本地籍","专科及以下","未婚",4,0,0,"男","310113",46801,0,3,0,0,1,2,0,6,1,0,1,28383,5,9268,0,0,0
"7001",1875568,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","350424",506121,0,2,0,0,11,4,0,3,1,0,1,357231,8,117813,0,1,4
"7002",1875779,"APP","非本地籍","专科及以下","已婚",5,0,0,"男","230506",18000,0,0,0,0,2,11,0,3,0,0,1,0,3,7948,0,0,1
"7003",1875790,"others","非本地籍","专科及以下","已婚",3,1,0,"男","372922",329167,0,2,1,0,8,11,0,8,1,0,1,206970,10,56048,0,0,1
"7004",1875805,"APP","本地籍","专科及以下","已婚",4,0,0,"男","130929",18000,0,0,0,0,2,3,0,3,0,0,1,0,2,3314,0,0,1
"7005",1875831,"APP","本地籍","专科及以下","已婚",3,1,1,"女","220503",16699,0,1,0,0,1,3,0,4,1,0,1,1193,3,292,0,1,1
"7006",1875985,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","330183",89900,0,7,0,0,8,11,0,22,1,0,1,22408,12,39563,0,0,7
"7007",1876171,"APP","本地籍","专科及以下","已婚",4,1,0,"女","350583",5000,0,0,0,0,1,2,0,2,0,0,1,0,1,2464,0,0,1
"7008",1876690,"APP","本地籍","专科及以下","已婚",3,0,0,"男","310225",26082,0,0,0,0,3,2,0,4,0,0,1,0,2,11204,0,0,2
"7009",1876776,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","340826",135500,0,0,0,0,12,24,0,5,0,1,1,0,11,114096,0,0,5
"7010",1876872,"APP","本地籍","专科及以下","已婚",3,1,1,"男","140522",13800,0,0,0,0,3,5,0,4,0,0,1,0,1,7743,0,0,1
"7011",1877342,"APP","本地籍","专科及以下","未婚",2,0,0,"男","140411",33000,0,0,0,0,1,4,0,3,0,0,1,0,1,20745,0,0,0
"7012",1877545,"APP","本地籍","专科及以下","已婚",4,0,0,"女","341227",25600,0,0,0,0,12,7,1,6,0,0,1,0,3,7258,0,0,1
"7013",1877931,"APP","本地籍","专科及以下","已婚",4,0,0,"女","411503",10000,0,0,0,0,1,3,0,3,0,0,1,0,1,9695,0,0,0
"7014",1878255,"APP","本地籍","专科及以下","已婚",4,0,0,"男","352201",47687,1,2,0,0,2,2,0,6,1,0,1,23785,5,16885,0,0,0
"7015",1878571,"missing","本地籍","专科及以下","已婚",-1,1,1,"男","130521",11800,0,1,0,0,1,3,0,4,1,0,1,2800,2,5423,0,0,0
"7016",1878615,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","230381",172000,0,0,1,0,6,1,0,5,1,0,1,57646,6,25245,0,1,0
"7017",1879161,"wechat","本地籍","专科及以下","已婚",5,0,0,"男","350628",631715,2,2,1,1,13,16,2,22,1,0,1,343803,14,214853,0,0,0
"7018",1879278,"APP","本地籍","专科及以下","已婚",7,0,0,"女","330324",24000,0,0,0,0,4,4,0,3,0,0,1,0,3,22660,0,0,2
"7019",1879576,"APP","本地籍","专科及以下","已婚",4,0,0,"女","411503",15000,0,0,0,0,1,0,0,8,0,0,1,0,1,15231,0,0,0
"7020",1879828,"APP","本地籍","专科及以下","已婚",2,0,0,"女","410425",5000,0,0,0,0,2,2,0,0,0,0,1,0,1,3121,0,0,0
"7021",1879933,"APP","本地籍","专科及以下","已婚",2,0,1,"女","210212",61645,0,6,0,0,7,23,1,9,1,0,1,20387,10,18763,0,0,2
"7022",1879970,"missing","非本地籍","本科","未婚",-1,0,0,"女","220183",25281,0,2,0,0,4,4,0,1,1,0,1,5470,5,16636,0,0,3
"7023",1880132,"APP","非本地籍","专科及以下","已婚",3,1,1,"男","130322",178180,0,3,0,0,4,19,0,10,1,0,1,13127,6,19742,0,0,0
"7024",1880259,"missing","非本地籍","专科及以下","未婚",-1,1,0,"女","232622",217069,0,8,0,0,9,14,0,16,1,0,1,31592,10,134405,0,0,1
"7025",1880356,"APP","本地籍","专科及以下","已婚",3,0,1,"男","220102",43000,0,0,0,0,3,7,0,1,0,0,1,0,3,21430,0,0,0
"7026",1880502,"missing","非本地籍","未知","未婚",-1,1,0,"男","210381",180400,0,0,0,0,19,35,0,7,0,0,1,0,10,149034,0,0,1
"7027",1880817,"missing","非本地籍","专科及以下","已婚",-1,1,0,"女","342423",17960,0,8,0,0,2,2,0,11,1,0,1,8607,5,10427,0,0,1
"7028",1881057,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","230221",30000,0,0,0,0,3,0,0,3,0,0,1,0,1,30767,0,0,1
"7029",1881383,"missing","本地籍","本科","已婚",-1,1,0,"男","350321",375468,1,2,0,1,10,16,3,7,1,1,1,139436,13,136264,0,0,1
"7030",1881390,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","230104",44100,0,1,0,0,13,14,0,7,1,0,1,3600,5,30704,0,0,1
"7031",1881543,"APP","本地籍","专科及以下","已婚",6,0,0,"男","410185",18800,0,1,0,0,3,9,0,3,1,0,1,6800,3,7505,0,0,0
"7032",1881782,"APP","非本地籍","本科","未婚",4,1,0,"男","342201",597774,0,6,1,0,6,2,0,4,1,0,1,396809,7,54764,0,0,1
"7033",1881872,"APP","非本地籍","专科及以下","未婚",3,0,0,"男","321284",8500,0,0,0,0,4,2,0,4,0,0,1,0,2,4353,0,0,0
"7034",1882136,"APP","本地籍","专科及以下","已婚",2,1,1,"女","140425",236000,0,13,0,0,4,5,2,8,1,0,1,173402,7,26330,0,0,0
"7035",1882652,"missing","非本地籍","本科","未婚",-1,0,0,"女","222424",275100,0,2,0,0,9,18,0,6,1,0,1,7500,9,74781,0,0,5
"7036",1882737,"APP","本地籍","专科及以下","已婚",4,1,0,"女","130821",8800,0,2,0,0,2,0,0,5,1,0,1,1242,3,2930,0,0,0
"7037",1882853,"APP","本地籍","专科及以下","已婚",4,0,0,"男","350524",287500,0,2,0,0,2,3,1,8,1,0,1,259223,4,10187,0,0,0
"7038",1883282,"APP","本地籍","专科及以下","已婚",3,0,0,"男","360403",10000,0,0,0,0,2,3,0,0,0,0,1,0,2,8995,0,0,0
"7039",1883379,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","320922",45000,0,0,0,0,2,7,0,5,0,0,1,0,3,16993,0,0,0
"7040",1883681,"missing","本地籍","专科及以下","未婚",-1,1,0,"女","350582",6486,0,1,0,0,2,14,0,5,1,0,1,4986,3,594,0,0,1
"7041",1883775,"APP","非本地籍","专科及以下","未婚",4,0,0,"女","140926",35481,0,7,0,0,3,6,0,4,1,0,1,12490,4,18825,0,0,0
"7042",1884221,"APP","非本地籍","专科及以下","未婚",2,0,1,"男","320724",2000,0,0,0,0,2,1,0,3,0,0,1,0,1,1934,0,0,0
"7043",1885431,"rongzhijia","本地籍","专科及以下","已婚",2,1,0,"男","339005",94200,0,3,0,0,3,4,0,3,1,0,1,42300,6,24337,0,0,0
"7044",1885483,"APP","非本地籍","本科","已婚",5,1,1,"女","320626",45000,0,1,0,0,12,5,0,4,1,0,1,9900,4,15932,0,0,0
"7045",1886169,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","350724",110800,0,7,0,0,3,6,0,8,1,0,1,28374,6,68326,0,0,0
"7046",1886239,"missing","本地籍","专科及以下","已婚",-1,0,1,"男","320525",146000,0,1,0,0,17,9,0,2,1,0,1,16000,9,62928,0,0,1
"7047",1886547,"APP","非本地籍","专科及以下","已婚",7,0,0,"男","352201",162200,0,0,0,0,14,3,3,4,0,0,1,0,7,147015,0,0,0
"7048",1886838,"APP","非本地籍","专科及以下","未婚",3,0,0,"男","430124",11800,0,1,0,0,1,3,1,2,1,0,1,1800,2,9808,0,0,1
"7049",1887060,"missing","非本地籍","本科","已婚",-1,0,0,"男","430421",20048,0,6,0,0,1,14,0,18,1,0,1,9696,6,6594,0,0,0
"7050",1887095,"missing","非本地籍","专科及以下","已婚",-1,0,1,"男","130632",27801,0,1,0,0,4,1,0,9,1,0,1,4304,4,5083,0,0,3
"7051",1887157,"APP","非本地籍","本科","未婚",4,1,0,"女","350825",92000,0,0,0,0,3,4,0,4,0,0,1,0,3,36722,0,0,0
"7052",1887184,"missing","本地籍","本科","已婚",-1,0,0,"男","430102",336500,0,3,0,0,16,4,0,14,1,1,1,45678,14,210677,0,0,3
"7053",1887878,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","140121",43000,0,0,0,0,5,8,0,2,0,0,1,0,4,17789,0,0,1
"7054",1887995,"wechat","本地籍","专科及以下","未婚",3,1,0,"男","350825",18000,0,0,0,0,7,8,0,0,0,0,1,0,4,6987,0,0,0
"7055",1888115,"APP","本地籍","专科及以下","已婚",3,0,0,"女","371482",34000,0,2,0,0,1,9,0,4,1,0,1,16725,3,12316,0,0,0
"7056",1888207,"APP","非本地籍","专科及以下","已婚",4,0,0,"女","231083",70000,0,2,0,0,6,7,0,9,1,0,1,17750,6,46496,0,0,0
"7057",1888807,"APP","本地籍","本科","已婚",4,0,0,"男","140108",135100,0,0,0,0,7,2,0,5,0,0,1,0,5,73536,0,0,7
"7058",1888812,"APP","非本地籍","本科","已婚",2,1,0,"男","142601",78999,0,1,0,0,8,9,0,6,1,0,1,1051,9,30250,0,0,0
"7059",1889523,"APP","本地籍","本科","已婚",7,0,0,"男","352202",664200,0,2,0,0,20,6,5,6,1,0,1,6780,10,323208,0,0,0
"7060",1889554,"APP","本地籍","专科及以下","已婚",3,0,0,"男","342901",45700,0,3,0,0,2,17,0,15,1,0,1,22428,3,12403,0,0,0
"7061",1889633,"APP","非本地籍","专科及以下","未婚",3,0,1,"男","232324",7000,0,0,0,0,2,18,0,0,0,0,1,0,2,1725,0,0,1
"7062",1890002,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","350681",120750,0,0,0,0,4,2,0,1,0,0,1,0,3,39921,0,0,3
"7063",1890528,"missing","本地籍","专科及以下","离异",-1,0,0,"女","430503",193800,2,5,0,0,8,9,1,17,1,1,1,105343,12,57229,0,1,0
"7064",1890633,"missing","本地籍","专科及以下","未婚",-1,0,0,"男","330225",8800,0,3,0,0,1,8,0,4,1,0,1,3800,3,4578,0,0,1
"7065",1890753,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","362426",10000,0,0,0,0,3,2,0,5,0,0,1,0,3,0,0,0,2
"7066",1891036,"wechat","非本地籍","专科及以下","已婚",4,1,0,"男","350526",48673,0,4,0,0,8,16,2,10,1,0,1,8375,10,34314,0,0,2
"7067",1891051,"wechat","本地籍","专科及以下","已婚",3,0,0,"男","120101",17950,0,1,0,0,3,2,0,5,1,0,1,3347,3,11397,0,0,1
"7068",1891184,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","320223",159000,0,4,0,0,4,4,0,6,1,1,1,93510,6,46628,0,0,1
"7069",1891378,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","360302",262700,0,12,0,0,4,21,1,12,1,0,1,99161,9,38740,0,2,0
"7070",1891701,"APP","非本地籍","本科","未婚",3,1,0,"男","421083",150000,0,2,0,0,8,4,0,2,1,0,1,30858,7,61901,0,0,3
"7071",1891713,"missing","本地籍","专科及以下","已婚",-1,1,0,"女","321183",51199,1,2,0,0,8,23,0,10,1,0,1,34007,5,10185,0,0,2
"7072",1891916,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","330522",25767,0,7,0,0,4,13,0,5,1,0,1,9724,9,10576,0,1,2
"7073",1892321,"missing","本地籍","专科及以下","未婚",-1,0,1,"男","140581",30000,0,0,0,0,2,0,0,6,0,0,1,0,1,19837,0,0,0
"7074",1892773,"missing","非本地籍","专科及以下","未婚",-1,0,0,"女","420112",14001,0,1,0,0,4,1,0,3,1,0,1,4000,5,8823,0,0,3
"7075",1894302,"missing","本地籍","本科","已婚",-1,1,0,"男","370224",1223617,1,2,0,0,16,8,0,36,1,0,1,982507,12,180559,0,5,7
"7076",1894435,"rongzhijia","本地籍","专科及以下","未婚",1,1,1,"男","140302",13638,0,4,0,0,2,2,0,4,1,0,1,10138,5,176,0,0,1
"7077",1894504,"missing","非本地籍","未知","未婚",-1,0,0,"男","220221",47298,0,1,0,0,8,14,0,3,1,0,1,2061,6,28182,0,0,1
"7078",1894617,"missing","非本地籍","本科","未婚",-1,0,0,"男","210621",8000,0,0,0,0,1,0,0,6,0,0,1,0,1,0,0,0,2
"7079",1895548,"missing","本地籍","专科及以下","已婚",-1,0,0,"男","330721",74100,0,4,0,0,4,4,0,13,1,0,1,15266,6,1614,0,0,8
"7080",1895575,"APP","非本地籍","本科","已婚",3,1,0,"女","130427",15000,0,0,0,0,2,19,0,0,0,0,1,0,1,14760,0,0,0
"7081",1895625,"APP","非本地籍","专科及以下","未婚",3,0,0,"女","411324",77866,0,2,0,0,8,9,0,11,1,0,1,13074,7,37193,0,0,0
"7082",1895907,"missing","本地籍","专科及以下","未婚",-1,1,0,"男","330324",34500,0,2,0,0,5,18,0,14,1,0,1,5500,6,27768,0,0,5
"7083",1896082,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","220882",3500,0,1,0,0,2,0,0,3,1,0,1,950,2,1552,0,0,1
"7084",1896441,"missing","非本地籍","本科","离异",-1,1,0,"女","372901",291414,0,4,0,0,8,12,0,8,1,0,1,184933,10,73234,0,0,1
"7085",1896444,"APP","本地籍","专科及以下","已婚",4,0,0,"男","350124",53938,0,3,0,1,1,15,0,17,1,0,1,3686,5,50702,0,0,2
"7086",1896516,"APP","本地籍","专科及以下","已婚",3,0,0,"女","130633",58300,0,2,0,0,2,2,0,5,1,0,1,29811,4,13904,0,0,0
"7087",1896556,"APP","本地籍","专科及以下","已婚",4,0,0,"女","350121",126120,0,3,0,0,14,13,0,7,1,0,1,7104,9,83316,0,0,7
"7088",1896870,"missing","非本地籍","专科及以下","已婚",-1,0,0,"男","120224",38600,0,5,0,0,1,4,0,6,1,0,1,21315,6,21565,0,0,1
"7089",1897175,"APP","本地籍","专科及以下","已婚",3,0,1,"男","130821",169900,2,1,0,0,8,5,0,10,1,1,1,16634,11,132690,1,0,1
"7090",1898798,"rongzhijia","本地籍","本科","未婚",3,1,0,"男","330183",41462,0,1,0,0,3,4,0,3,1,0,1,2613,4,20387,0,0,0
"7091",1899271,"missing","非本地籍","专科及以下","已婚",-1,1,0,"男","220281",48898,0,1,0,0,5,15,0,4,1,0,1,2898,5,27963,0,0,1
"7092",1899736,"APP","本地籍","本科","已婚",3,0,0,"男","142724",172100,0,3,1,0,14,13,0,6,1,0,1,72600,8,16904,0,1,0
"7093",1899819,"others","本地籍","专科及以下","已婚",4,0,0,"男","340221",98000,0,0,0,0,9,4,0,5,0,0,1,0,7,70559,0,0,6
"7094",1899923,"APP","本地籍","专科及以下","已婚",2,1,0,"女","410421",28399,0,2,0,0,3,4,0,2,1,0,1,2158,4,16967,0,2,3
"7095",1900377,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","362531",10200,0,1,0,0,1,6,0,5,1,0,1,1478,2,5676,0,0,1
"7096",1902227,"missing","本地籍","专科及以下","已婚",-1,0,0,"女","330125",48300,0,3,0,0,6,2,0,7,1,0,1,12919,7,29956,0,0,5
"7097",1902257,"missing","非本地籍","专科及以下","未婚",-1,1,0,"女","410928",47000,0,1,0,0,3,3,0,1,1,0,1,8564,3,20306,0,0,1
"7098",1902389,"missing","本地籍","专科及以下","已婚",-1,1,0,"男","320324",170000,0,1,0,0,6,10,0,6,1,0,1,80000,7,63123,0,0,1
"7099",1902399,"missing","非本地籍","专科及以下","未婚",-1,1,0,"男","420625",105218,0,18,0,0,4,20,0,5,1,0,1,17938,7,62194,0,0,0
"7100",1902461,"missing","非本地籍","专科及以下","已婚",-1,1,0,"女","110222",67400,0,1,0,0,9,4,0,7,1,0,1,1800,8,51852,0,0,6
"7101",1902705,"missing","本地籍","未知","已婚",-1,1,1,"男","321088",4000,0,0,0,0,2,4,0,7,0,0,1,0,2,2779,0,0,2
"7102",1902814,"missing","本地籍","本科","已婚",-1,0,0,"男","220602",198000,0,0,1,0,5,18,0,8,1,0,1,165596,4,23628,0,0,1
"7103",1903450,"missing","本地籍","专科及以下","已婚",-1,1,1,"女","211202",12000,0,2,0,0,3,13,1,17,1,0,1,4418,4,7237,0,1,0
"7104",1905381,"others","非本地籍","专科及以下","已婚",5,0,0,"男","130929",4001,0,0,0,0,4,4,0,0,0,0,1,0,2,3753,0,0,1
"7105",1905826,"wechat","本地籍","专科及以下","未婚",4,1,0,"男","350802",33000,0,1,0,0,4,17,0,5,1,0,1,4667,4,21737,0,1,3
"7106",1905840,"APP","本地籍","专科及以下","已婚",5,0,0,"男","410105",228489,0,0,1,0,11,4,0,8,1,0,1,85632,8,80188,0,0,0
"7107",1906184,"missing","非本地籍","专科及以下","未婚",-1,0,0,"女","232326",60310,0,2,0,0,3,4,0,2,1,0,1,15955,3,23228,0,0,0
"7108",1906627,"APP","非本地籍","专科及以下","已婚",5,0,1,"男","320681",1294098,1,3,1,0,12,6,1,21,1,0,1,1038668,13,127861,0,0,1
"7109",1906774,"wechat","本地籍","专科及以下","已婚",4,0,1,"女","320305",222800,0,5,0,0,6,9,1,11,1,0,1,36208,9,67315,0,0,1
"7110",1907006,"missing","本地籍","专科及以下","未婚",-1,0,0,"女","230811",31219,0,6,0,0,1,24,0,5,1,0,1,7227,6,5758,0,0,0
"7111",1907218,"missing","非本地籍","专科及以下","未婚",-1,1,1,"男","230702",1642,0,1,0,0,1,7,0,4,1,0,1,1092,2,439,0,0,2
"7112",1907258,"APP","本地籍","本科","已婚",3,0,0,"男","130821",24000,0,0,0,0,1,4,0,0,0,0,1,0,2,17233,0,0,0
"7113",1907400,"missing","本地籍","专科及以下","已婚",-1,0,1,"男","320107",57000,0,0,0,0,4,13,0,35,0,0,1,0,4,32207,0,4,8
"7114",1907633,"APP","本地籍","专科及以下","未婚",2,0,0,"女","330522",37067,0,7,0,0,7,7,0,5,1,0,1,4714,8,26387,0,0,0
"7115",1907831,"APP","本地籍","专科及以下","已婚",2,1,0,"男","420281",58100,0,3,0,0,3,8,0,7,1,0,1,5134,3,45271,0,0,1
"7116",1908066,"APP","本地籍","专科及以下","已婚",3,0,0,"男","340602",33000,0,2,0,0,3,18,0,7,1,0,1,9600,5,15983,0,0,0
"7117",1908490,"APP","本地籍","专科及以下","已婚",3,0,0,"女","410825",512007,0,9,1,0,0,2,1,9,1,0,0,506799,9,2228,0,0,0
